search_date,from_location,to_location,departure_time,arrival_time,price_adult,price_child,operator,vessel
"11 Feb, 2025",Surat Thani (Tapee Pier),Koh Phangan (Thongsala Pier),13:00,16:30,THB 690,THB 350,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Phangan (Thongsala Pier),14:00,20:30,THB 410,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Phangan (Thongsala Pier),16:00,20:00,THB 480,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Phangan (Thongsala Pier),16:00,20:30,THB 410,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),07:30,13:45,THB 590,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),09:00,13:45,THB 590,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),09:00,13:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),09:30,12:45,THB 950,THB 475,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),10:30,16:45,THB 590,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),11:00,14:50,THB 1050,THB 525,Operator_02c9d7f7,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),11:30,16:45,THB 590,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),11:30,16:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),12:30,16:30,THB 950,THB 475,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),13:45,20:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),14:00,19:45,THB 590,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),15:15,20:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),15:30,19:45,THB 590,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Phangan (Thongsala Pier),16:00,20:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),05:00,06:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),05:00,06:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),06:00,07:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),06:00,07:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),07:00,08:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),07:00,08:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),08:00,09:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),08:00,09:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),09:00,10:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),09:00,10:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),10:00,11:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),10:00,11:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Lomprayah Pier),Koh Samui (Nathon Pier),11:00,11:45,THB 450,THB 225,Operator_e7a4dd32,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),11:00,12:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),11:00,12:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),12:00,13:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),12:00,13:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),13:00,14:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),13:00,14:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),14:00,15:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),14:00,15:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Lomprayah Pier),Koh Samui (Nathon Pier),15:00,15:45,THB 450,THB 225,Operator_e7a4dd32,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),15:00,16:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),15:00,16:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),16:00,17:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),16:00,17:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),17:00,18:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),17:00,18:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),18:00,19:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),18:00,19:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Donsak (Seatran Pier),Koh Samui (Nathon Pier),19:00,20:30,THB 270,,Operator_0556de86,Ferry
"11 Feb, 2025",Donsak (Raja Ferry Pier),Koh Samui (Lipa Noi Pier),19:00,20:30,THB 230,,Operator_84e8c314,Ferry
"11 Feb, 2025",Surat Thani (City),Koh Samui (Lipa Noi Pier),06:30,09:30,THB 340,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),06:30,09:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),07:30,10:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Lipa Noi Pier),08:00,11:30,THB 340,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),08:30,11:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Lipa Noi Pier),09:00,12:30,THB 340,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),09:30,12:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (Tapee Pier),Koh Samui (Nathon Pier),10:00,11:45,THB 590,THB 300,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),10:30,13:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Lipa Noi Pier),11:00,14:30,THB 340,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),11:30,14:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (Tapee Pier),Koh Samui (Maenam/Pralarn Pier),12:00,14:00,THB 690,THB 350,Operator_02c9d7f7,Ferry
"11 Feb, 2025",Surat Thani (City),Koh Samui (Lipa Noi Pier),12:00,15:30,THB 340,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),12:30,15:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (Tapee Pier),Koh Samui (Nathon Pier),13:00,15:45,THB 590,THB 290,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),13:30,16:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Lipa Noi Pier),14:00,17:30,THB 340,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),14:30,17:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),15:30,18:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Lipa Noi Pier),16:00,19:30,THB 340,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),16:30,19:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Lipa Noi Pier),17:00,20:30,THB 340,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani (City),Koh Samui (Nathon Pier),17:30,20:30,THB 390,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Tao (Mae Haad Pier),09:30,14:15,THB 1090,THB 550,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Tao (Mae Haad Pier),11:00,16:00,THB 1190,THB 590,Operator_02c9d7f7,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Tao (Mae Haad Pier),12:30,17:45,THB 1090,THB 550,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Tao (Mae Haad Pier),14:00,18:00,THB 1190,THB 590,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Tao (Mae Haad Pier),09:30,14:15,THB 990,THB 490,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Tao (Mae Haad Pier),11:00,16:00,THB 1090,THB 550,Operator_02c9d7f7,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Nathon Pier),07:30,11:30,THB 490,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Lipa Noi Pier),09:00,12:30,THB 495,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Nathon Pier),09:00,13:30,THB 490,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Nathon Pier),09:30,11:45,THB 850,THB 425,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Nathon Pier),10:30,14:30,THB 490,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Maenam/Pralarn Pier),11:00,14:00,THB 950,THB 475,Operator_02c9d7f7,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Nathon Pier),11:30,15:30,THB 490,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Lipa Noi Pier),11:45,15:30,THB 495,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Nathon Pier),12:30,15:45,THB 850,THB 425,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Lipa Noi Pier),13:45,17:30,THB 495,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Nathon Pier),14:00,18:30,THB 490,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Lipa Noi Pier),15:15,19:30,THB 495,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Nathon Pier),15:30,19:30,THB 490,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Nathon Pier),16:00,19:30,THB 490,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Surat Thani Airport (URT),Koh Samui (Lipa Noi Pier),16:00,19:30,THB 495,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Phangan (Thongsala Pier),05:30,10:30,THB 460,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Phangan (Thongsala Pier),08:00,13:30,THB 460,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Phangan (Thongsala Pier),09:30,12:45,THB 850,THB 425,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Phangan (Thongsala Pier),10:00,16:30,THB 460,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Phangan (Thongsala Pier),11:00,14:50,THB 950,THB 475,Operator_02c9d7f7,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Phangan (Thongsala Pier),11:00,16:30,THB 460,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Phangan (Thongsala Pier),15:00,20:30,THB 460,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Tao (Mae Haad Pier),08:30,14:15,THB 1090,THB 550,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Tao (Mae Haad Pier),11:45,17:45,THB 1090,THB 550,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Samui (Lipa Noi Pier),05:30,09:30,THB 390,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Samui (Lipa Noi Pier),07:00,11:30,THB 390,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Samui (Lipa Noi Pier),08:00,12:30,THB 390,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Samui (Nathon Pier),09:30,11:45,THB 750,THB 375,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Samui (Lipa Noi Pier),10:00,14:30,THB 390,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Samui (Maenam/Pralarn Pier),11:00,14:00,THB 850,THB 425,Operator_02c9d7f7,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Samui (Lipa Noi Pier),11:00,15:30,THB 390,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Samui (Lipa Noi Pier),13:00,17:30,THB 390,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Samui (Lipa Noi Pier),15:00,19:30,THB 390,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Surat Thani Train Station,Koh Samui (Lipa Noi Pier),16:00,20:30,THB 390,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),07:30,13:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),08:30,12:45,THB 950,THB 475,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),09:00,13:45,THB 610,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),09:00,13:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),11:45,16:30,THB 950,THB 475,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),12:00,16:45,THB 610,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),12:00,16:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),13:00,19:45,THB 610,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),13:00,20:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),14:00,19:45,THB 610,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Phangan (Thongsala Pier),14:30,20:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Lipa Noi Pier),07:30,11:30,THB 495,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Nathon Pier),07:30,11:30,THB 540,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Nathon Pier),08:30,11:45,THB 850,THB 425,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Nathon Pier),09:00,13:30,THB 540,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Lipa Noi Pier),09:00,12:30,THB 495,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Nathon Pier),11:45,15:45,THB 850,THB 425,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Lipa Noi Pier),12:00,15:30,THB 495,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Nathon Pier),12:00,16:30,THB 540,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Lipa Noi Pier),13:00,16:30,THB 495,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Nathon Pier),13:00,17:30,THB 540,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Lipa Noi Pier),14:30,18:30,THB 495,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Nakhon Si Thamarat Airport (NST),Koh Samui (Nathon Pier),14:30,18:30,THB 540,,Operator_0556de86,Ferry + Bus
"11 Feb, 2025",Phuket (Bus Terminal 2),Koh Phangan (Thongsala Pier),07:30,16:30,THB 690,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Phuket,Koh Phangan (Thongsala Pier),09:00,16:30,THB 1390,THB 690,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Phuket,Koh Tao (Mae Haad Pier),09:00,17:45,THB 1590,THB 790,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Phuket (Bus Terminal 2),Koh Samui (Lipa Noi Pier),07:30,15:30,THB 650,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Phuket,Koh Samui (Nathon Pier),09:00,15:45,THB 1290,THB 650,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Krabi,Koh Phangan (Thongsala Pier),08:00,12:45,THB 1190,THB 590,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Krabi,Koh Phangan (Thongsala Pier),09:30,14:50,THB 1190,THB 590,Operator_02c9d7f7,Ferry + Bus
"11 Feb, 2025",Krabi (Bus Terminal),Koh Phangan (Thongsala Pier),10:00,16:30,THB 700,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Krabi (Sea Pearl Office),Koh Phangan (Thongsala Pier),10:00,16:30,THB 700,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Krabi (Sea Pearl Office),Koh Phangan (Thongsala Pier),11:30,20:30,THB 700,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Krabi,Koh Phangan (Thongsala Pier),11:30,16:30,THB 1190,THB 590,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Krabi,Koh Tao (Mae Haad Pier),08:00,14:15,THB 1290,THB 650,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Krabi,Koh Tao (Mae Haad Pier),09:30,16:00,THB 1390,THB 690,Operator_02c9d7f7,Ferry + Bus
"11 Feb, 2025",Krabi,Koh Tao (Mae Haad Pier),11:30,17:45,THB 1290,THB 650,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Krabi,Koh Tao (Mae Haad Pier),13:00,18:00,THB 1390,THB 690,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Koh Phi Phi,Koh Samui (Lipa Noi Pier),09:00,19:30,THB 1190,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Koh Phi Phi,Koh Samui (Nathon Pier),09:00,15:45,THB 1550,THB 775,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Koh Phi Phi,Koh Tao (Mae Haad Pier),09:00,17:45,THB 1750,THB 875,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Koh Phi Phi,Koh Phangan (Thongsala Pier),09:00,20:30,THB 1290,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Koh Phi Phi,Koh Phangan (Thongsala Pier),09:00,16:30,THB 1650,THB 825,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Krabi,Koh Samui (Nathon Pier),08:00,11:45,THB 1090,THB 550,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Krabi,Koh Samui (Maenam/Pralarn Pier),09:30,14:00,THB 990,THB 490,Operator_02c9d7f7,Ferry + Bus
"11 Feb, 2025",Krabi (Bus Terminal),Koh Samui (Lipa Noi Pier),10:00,15:30,THB 650,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Krabi (Sea Pearl Office),Koh Samui (Lipa Noi Pier),10:00,15:30,THB 650,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Krabi (Sea Pearl Office),Koh Samui (Lipa Noi Pier),11:30,16:30,THB 650,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Krabi,Koh Samui (Nathon Pier),11:30,15:45,THB 1090,THB 550,Operator_e7a4dd32,Ferry + Bus
"11 Feb, 2025",Khanom,Koh Phangan (Thongsala Pier),10:00,13:30,THB 470,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khanom,Koh Phangan (Thongsala Pier),13:00,16:30,THB 470,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khanom,Koh Phangan (Thongsala Pier),14:00,20:30,THB 470,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khanom,Koh Phangan (Thongsala Pier),15:30,20:30,THB 470,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khao Sok National Park,Koh Phangan (Thongsala Pier),09:00,16:30,THB 640,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khao Sok National Park,Koh Phangan (Thongsala Pier),13:00,20:30,THB 640,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Krabi Ao Nang,Koh Phangan (Thongsala Pier),09:00,16:30,THB 920,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Krabi Ao Nang,Koh Phangan (Thongsala Pier),11:00,20:30,THB 920,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Krabi Ao Nang,Koh Samui (Lipa Noi Pier),09:00,15:30,THB 850,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Krabi Ao Nang,Koh Samui (Lipa Noi Pier),11:00,17:30,THB 850,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khanom,Koh Samui (Lipa Noi Pier),10:00,12:30,THB 400,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khanom,Koh Samui (Lipa Noi Pier),13:00,15:30,THB 400,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khanom,Koh Samui,14:00,16:30,THB 400,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khanom,Koh Samui (Lipa Noi Pier),15:30,17:30,THB 400,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khao Sok National Park,Koh Samui (Lipa Noi Pier),09:00,15:30,THB 570,,Operator_84e8c314,Ferry + Bus
"11 Feb, 2025",Khao Sok National Park,Koh Samui (Lipa Noi Pier),13:00,19:30,THB 570,,Operator_84e8c314,Ferry + Bus
"12 Feb, 2025",Koh Phangan (Thongsala Pier),Chumphon (Thung Makham Noi Pier),08:30,11:45,THB 1090,THB 550,Operator_e7a4dd32,Ferry
"12 Feb, 2025",Koh Phangan (Thongsala Pier),Chumphon (Thung Makham Noi Pier),13:00,16:30,THB 1090,THB 550,Operator_e7a4dd32,Ferry
"12 Feb, 2025",Koh Phangan (Thongsala Pier),Hua Hin,08:30,18:00,THB 1350,THB 675,Operator_e7a4dd32,Ferry + Bus
"12 Feb, 2025",Koh Phangan (Thongsala Pier),Hua Hin,13:00,21:45,THB 1350,THB 675,Operator_e7a4dd32,Ferry + Bus
"12 Feb, 2025",Koh Phangan (Thongsala Pier),Bangkok (Pinklao),08:30,20:30,THB 1350,THB 675,Operator_e7a4dd32,Ferry + Bus
"12 Feb, 2025",Koh Phangan (Thongsala Pier),Bangkok (Pinklao),13:00,00:45,THB 1350,THB 675,Operator_e7a4dd32,Ferry + Bus
"12 Feb, 2025",Koh Phangan (Thongsala Pier),Koh Tao (Mae Haad Pier),08:30,09:30,THB 590,THB 290,Operator_e7a4dd32,Ferry
"12 Feb, 2025",Koh Phangan (Thongsala Pier),Koh Tao (Mae Haad Pier),12:00,13:30,THB 450,THB 225,Operator_e7a4dd32,Ferry
"12 Feb, 2025",Koh Phangan (Thongsala Pier),Koh Tao (Mae Haad Pier),12:30,14:15,THB 450,THB 225,Operator_a6647d2e,Ferry
"12 Feb, 2025",Koh Phangan (Thongsala Pier),Koh Tao (Mae Haad Pier),13:00,14:15,THB 590,THB 290,Operator_e7a4dd32,Ferry
